Sink (filling or washing),/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Ok5fxdkbVvY.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/025o0301_1.4895_01lc020a_-1.4895.wav
Cheering,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/lsIiSTG2pn4.wav
"Pigeon, dove",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/fbzvCL49Ogo.wav
Drum,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Gg6hyzPSuNo.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40da0109_1.2653_01qc0202_-1.2653.wav
Music,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/X11qHx2PCHY.wav
Wind chime,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/gDopsuR5Pnc.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01rc0210_1.5717_204a0108_-1.5717.wav
Frying (food),/media/lab70809/Data01/speech_donoiser_new/datasets/noise/8EgSdHjyBS4.wav
Cello,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/2fppWSrO-e0.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01xa010r_0.49055_40mc021f_-0.49055.wav
"Canidae, dogs, wolves",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/TpEaFW02mIg.wav
Giggle,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/WOkeEhV_I28.wav
Sampler,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/lirpa8kFWDY.wav
Whispering,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/1mzGk1PVL8U.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01ka010d_0.8559_024a0104_-0.8559.wav
"Subway, metro, underground",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/ig9WrTbb5H0.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40aa010t_1.0173_01ba0113_-1.0173.wav
Skidding,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/d0ioBHkR06s.wav
Drum,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/eW8rBNSvuM0.wav
