Buzzer,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/KrZPkw7NzYw.wav
"Beep, bleep",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/-RMHRmd5utQ.wav
Brass instrument,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/fmDb2ascEGQ.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/20tc010c_1.5843_20pc010e_-1.5843.wav
Clarinet,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/dLVxZp78roo.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/02ac020y_0.95088_40fa0103_-0.95088.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/405o030d_1.3445_021c020h_-1.3445.wav
squeak,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/squeak_squeakyChair_Freesound_validated_414083_11.wav
Explosion,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/OHjCgtQFoo0.wav
Truck,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/YL_lG3kpH7Y.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/020a0105_0.89871_025o030c_-0.89871.wav
Spray,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/O2KzqE3WY8U.wav
Tools,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/chQTKMOkzDI.wav
Tabla,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/X9h_zMj6ESc.wav
Bird,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/VnUC-Z0niJM.wav
Sewing machine,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/WYDPKMC05is.wav
Singing,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/X23l4ZSwWx4.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0397.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/fma-western-art/music-fma-wa-0034.wav
Tick,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/aDxmPG8hFAc.wav
Didgeridoo,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/UgQzFOIMJaw.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40ba010x_1.956_20ua0114_-1.956.wav
breath,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/breath_spit_Freesound_validated_180204_24.wav
Vehicle,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/6KE9UFvW61o.wav
